Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure
255,574,0,7.54,0,0,2.88,77210.69,71.98,-0.13,-67.68,91807,0,0.19,712,0,0
256,580,0,7.55,0,0,2.88,76760.59,72.28,-0.13,-67.66,91807,0,0.19,717,0,0
257,586,0,7.56,0,0,2.88,76284.71,72.6,-0.13,-67.63,91807,0,0.19,722,0,0
258,592,0,7.57,0,0,2.88,75820.35,72.9,-0.13,-67.6,91807,0,0.19,727,0,0
259,599,0,7.58,0,0,2.88,75329.61,73.22,-0.13,-67.57,91807,0,0.19,732,0,0
260,605,0,7.59,0,0,2.88,74850.96,73.53,-0.13,-67.54,91807,0,0.19,737,0,0
261,611,0,7.61,0,0,2.88,74345.31,73.85,-0.13,-67.51,91807,0,0.19,742,0,0
262,617,0,7.62,0,0,2.88,73852.33,74.15,-0.13,-67.48,91807,0,0.19,747,0,0
263,624,0,7.63,0,0,2.88,73331.74,74.48,-0.13,-67.45,91807,0,0.19,753,0,0
264,630,0,7.64,0,0,2.88,72824.38,74.78,-0.13,-67.42,91807,0,0.19,758,0,0
265,637,0,7.65,0,0,2.88,72288.81,75.11,-0.13,-67.39,91807,0,0.19,763,0,0
266,643,0,7.66,0,0,2.88,71767.03,75.42,-0.13,-67.36,91806,0,0.19,769,0,0
267,650,0,7.68,0,0,2.88,71216.42,75.74,-0.13,-67.32,91806,0,0.19,774,0,0
268,656,0,7.69,0,0,2.88,70669.16,76.06,-0.13,-67.29,91806,0,0.19,780,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
