Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure
2206,1866,0,0,180,0.98,18.65,200767.48,1577.21,0.05,25.74,200808,199185,0.1,2099,1895,0
2207,1866,0,0,180,0.98,18.65,200768.12,1575.82,0.05,25.87,200808,199185,0.1,2099,1895,0
2208,1866,0,0,180,0.98,18.65,200768.76,1574.42,0.04,26,200808,199185,0.1,2099,1895,0
2209,1866,0,0,180,0.98,18.65,200769.4,1573.02,0.04,26.14,200808,199185,0.1,2099,1895,0
2210,1866,0,0,180,0.98,18.65,200770.03,1571.62,0.04,26.27,200808,199185,0.1,2099,1895,0
2211,1866,0,0,180,0.98,18.65,200770.65,1570.23,0.04,26.4,200808,199185,0.1,2099,1895,0
2212,1866,0,0,180,0.98,18.65,200771.27,1568.83,0.04,26.54,200808,199185,0.1,2099,1895,0
2213,1866,0,0,180,0.98,18.65,200771.88,1567.43,0.04,26.67,200808,199185,0.1,2099,1895,0
2214,1866,0,0,180,0.98,18.65,200772.49,1566.03,0.04,26.8,200808,199185,0.1,2099,1895,0
2215,1866,0,0,180,0.98,18.65,200773.09,1564.63,0.04,26.94,200808,199185,0.1,2099,1895,0
2216,1866,0,0,180,0.98,18.65,200773.69,1563.24,0.04,27.07,200808,199185,0.1,2099,1895,0
2217,1866,0,0,180,0.98,18.65,200774.28,1561.84,0.04,27.21,200808,199185,0.1,2099,1895,0
2218,1866,0,0,180,0.98,18.65,200774.87,1560.44,0.04,27.34,200808,199185,0.1,2099,1895,0
2219,1866,0,0,180,0.98,18.65,200775.45,1559.04,0.04,27.47,200808,199185,0.1,2099,1895,0
2220,1866,0,0,180,0.98,18.65,200776.03,1557.65,0.04,27.61,200808,199185,0.1,2099,1895,0
2221,1866,0,0,180,0.98,18.65,200776.6,1556.25,0.04,27.74,200808,199185,0.1,2099,1895,0
2222,1866,0,0,180,0.98,18.65,200777.16,1554.85,0.04,27.87,200808,199185,0.1,2099,1895,0
2223,1866,0,0,180,0.98,18.65,200777.72,1553.45,0.04,28.01,200808,199185,0.1,2099,1895,0
2224,1866,0,0,180,0.98,18.65,200778.27,1552.05,0.04,28.14,200808,199185,0.1,2099,1895,0
2225,1866,0,0,180,0.98,18.65,200778.82,1550.66,0.04,28.27,200808,199185,0.1,2099,1895,0
2226,1866,0,0,180,0.98,18.65,200779.37,1549.26,0.04,28.41,200808,199185,0.1,2099,1895,0
2227,1866,0,0,180,0.98,18.65,200779.91,1547.86,0.04,28.54,200808,199185,0.1,2099,1895,0
2228,1866,0,0,180,0.98,18.65,200780.44,1546.46,0.04,28.67,200808,199185,0.1,2099,1895,0
2229,1866,0,0,180,0.98,18.65,200780.97,1545.07,0.04,28.81,200808,199185,0.1,2099,1895,0
2230,1866,0,0,180,0.98,18.65,200781.49,1543.67,0.04,28.94,200808,199185,0.1,2099,1895,0
2231,1866,0,0,180,0.98,18.65,200782,1542.27,0.04,29.07,200808,199185,0.1,2099,1895,0
2232,1866,0,0,180,0.98,18.65,200782.51,1540.87,0.04,29.21,200808,199185,0.1,2099,1895,0
2233,1866,0,0,180,0.98,18.65,200783.02,1539.47,0.04,29.34,200808,199185,0.1,2099,1895,0
2234,1866,0,0,180,0.98,18.65,200783.52,1538.08,0.04,29.47,200808,199185,0.1,2099,1895,0
2235,1866,0,0,180,0.98,18.65,200784.02,1536.68,0.04,29.61,200808,199185,0.1,2099,1895,0
2236,1866,0,0,180,0.98,18.65,200784.51,1535.28,0.04,29.74,200808,199185,0.1,2099,1895,0
2237,1866,0,0,180,0.98,18.65,200784.99,1533.88,0.04,29.87,200808,199185,0.1,2099,1895,0
2238,1866,0,0,180,0.98,18.65,200785.47,1532.49,0.04,30.01,200808,199185,0.1,2099,1895,0
2239,1866,0,0,180,0.98,18.65,200785.94,1531.09,0.04,30.14,200808,199185,0.1,2099,1895,0
2240,1866,0,0,180,0.98,18.65,200786.41,1529.69,0.04,30.28,200808,199185,0.1,2099,1895,0
2241,1866,0,0,180,0.98,18.65,200786.87,1528.29,0.04,30.41,200808,199185,0.1,2099,1895,0
2242,1866,0,0,180,0.98,18.65,200787.33,1526.89,0.04,30.54,200808,199185,0.1,2099,1895,0
2243,1866,0,0,180,0.98,18.65,200787.78,1525.5,0.04,30.68,200808,199185,0.1,2099,1895,0
2244,1866,0,0,180,0.98,18.65,200788.22,1524.1,0.04,30.81,200808,199185,0.1,2099,1895,0
2245,1866,0,0,180,0.98,18.65,200788.67,1522.7,0.04,30.94,200808,199185,0.1,2099,1895,0
2246,1866,0,0,180,0.98,18.65,200789.1,1521.3,0.04,31.08,200808,199185,0.1,2099,1895,0
2247,1866,0,0,180,0.98,18.65,200789.53,1519.91,0.04,31.21,200808,199185,0.1,2099,1895,0
2248,1866,0,0,180,0.98,18.65,200789.95,1518.51,0.04,31.34,200808,199185,0.1,2099,1895,0
2249,1866,0,0,180,0.98,18.65,200790.37,1517.11,0.04,31.48,200808,199185,0.1,2099,1895,0
2250,1865,0,0,180,0.98,18.65,200790.79,1515.71,0.03,31.61,200808,199185,0.1,2099,1895,0
2251,1865,0,0,180,0.98,18.65,200791.19,1514.31,0.03,31.74,200808,199185,0.1,2099,1895,0
2252,1865,0,0,180,0.98,18.65,200791.6,1512.92,0.03,31.88,200808,199185,0.1,2099,1895,0
2253,1865,0,0,180,0.98,18.65,200791.99,1511.52,0.03,32.01,200808,199185,0.1,2099,1895,0
2254,1865,0,0,180,0.98,18.65,200792.38,1510.12,0.03,32.14,200808,199185,0.1,2099,1895,0
2255,1865,0,0,180,0.98,18.65,200792.77,1508.72,0.03,32.28,200808,199185,0.1,2099,1895,0
2256,1865,0,0,180,0.98,18.65,200793.15,1507.33,0.03,32.41,200808,199185,0.1,2099,1895,0
2257,1865,0,0,180,0.98,18.65,200793.52,1505.93,0.03,32.54,200808,199185,0.1,2099,1895,0
2258,1865,0,0,180,0.98,18.65,200793.89,1504.53,0.03,32.68,200808,199185,0.1,2099,1895,0
2259,1865,0,0,180,0.98,18.65,200794.26,1503.13,0.03,32.81,200808,199185,0.1,2099,1895,0
2260,1865,0,0,180,0.98,18.65,200794.62,1501.74,0.03,32.94,200808,199185,0.1,2099,1895,0
2261,1865,0,0,180,0.98,18.65,200794.97,1500.34,0.03,33.08,200808,199185,0.1,2099,1895,0
2262,1865,0,0,180,0.98,18.65,200795.32,1498.94,0.03,33.21,200808,199185,0.1,2099,1895,0
2263,1865,0,0,180,0.98,18.65,200795.66,1497.54,0.03,33.35,200808,199185,0.1,2099,1895,0
2264,1865,0,0,180,0.98,18.65,200795.99,1496.14,0.03,33.48,200808,199185,0.1,2099,1895,0
2265,1865,0,0,180,0.98,18.65,200796.33,1494.75,0.03,33.61,200808,199185,0.1,2099,1895,0
2266,1865,0,0,180,0.98,18.65,200796.65,1493.35,0.03,33.75,200808,199185,0.1,2099,1895,0
2267,1865,0,0,180,0.98,18.65,200796.97,1491.95,0.03,33.88,200808,199185,0.1,2099,1895,0
2268,1865,0,0,180,0.98,18.65,200797.28,1490.55,0.03,34.01,200808,199185,0.1,2099,1895,0
2269,1865,0,0,180,0.98,18.65,200797.59,1489.16,0.03,34.15,200808,199185,0.1,2099,1895,0
2270,1865,0,0,180,0.98,18.65,200797.9,1487.76,0.03,34.28,200808,199185,0.1,2099,1895,0
2271,1865,0,0,180,0.98,18.65,200798.19,1486.36,0.03,34.41,200808,199185,0.1,2099,1895,0
2272,1865,0,0,180,0.98,18.65,200798.49,1484.96,0.03,34.55,200808,199185,0.1,2099,1895,0
2273,1865,0,0,180,0.98,18.65,200798.77,1483.56,0.03,34.68,200808,199185,0.1,2099,1895,0
2274,1865,0,0,180,0.98,18.65,200799.05,1482.17,0.03,34.81,200808,199185,0.1,2099,1895,0
2275,1865,0,0,180,0.98,18.65,200799.33,1480.77,0.03,34.95,200808,199185,0.1,2099,1895,0
2276,1865,0,0,180,0.98,18.65,200799.6,1479.37,0.03,35.08,200808,199185,0.1,2099,1895,0
2277,1865,0,0,180,0.98,18.65,200799.87,1477.97,0.03,35.21,200808,199185,0.1,2099,1895,0
2278,1865,0,0,180,0.98,18.65,200800.12,1476.58,0.03,35.35,200808,199185,0.1,2099,1895,0
2279,1865,0,0,180,0.98,18.65,200800.38,1475.18,0.03,35.48,200808,199185,0.1,2099,1895,0
2280,1865,0,0,180,0.98,18.65,200800.63,1473.78,0.03,35.61,200808,199185,0.1,2099,1895,0
2281,1865,0,0,180,0.98,18.65,200800.87,1472.38,0.03,35.75,200808,199185,0.1,2099,1895,0
2282,1865,0,0,180,0.98,18.65,200801.11,1470.99,0.03,35.88,200808,199185,0.1,2099,1895,0
2283,1865,0,0,180,0.98,18.65,200801.34,1469.59,0.03,36.01,200808,199185,0.1,2099,1895,0
2284,1865,0,0,180,0.98,18.65,200801.56,1468.19,0.03,36.15,200808,199185,0.1,2099,1895,0
2285,1865,0,0,180,0.98,18.65,200801.78,1466.79,0.03,36.28,200808,199185,0.1,2099,1895,0
2286,1865,0,0,180,0.98,18.65,200802,1465.39,0.03,36.42,200808,199185,0.1,2099,1895,0
2287,1865,0,0,180,0.98,18.65,200802.21,1464,0.03,36.55,200808,199185,0.1,2099,1895,0
2288,1865,0,0,180,0.98,18.65,200802.41,1462.6,0.03,36.68,200808,199185,0.1,2099,1895,0
2289,1865,0,0,180,0.98,18.65,200802.61,1461.2,0.03,36.82,200808,199185,0.1,2099,1895,0
2290,1865,0,0,180,0.98,18.65,200802.8,1459.8,0.02,36.95,200808,199185,0.1,2099,1895,0
2291,1865,0,0,180,0.98,18.65,200802.99,1458.41,0.02,37.08,200808,199185,0.1,2099,1895,0
2292,1865,0,0,180,0.98,18.65,200803.17,1457.01,0.02,37.22,200808,199185,0.1,2099,1895,0
2293,1865,0,0,180,0.98,18.65,200803.35,1455.61,0.02,37.35,200808,199185,0.1,2099,1895,0
2294,1865,0,0,180,0.98,18.65,200803.52,1454.21,0.02,37.48,200808,199185,0.1,2099,1895,0
2295,1865,0,0,180,0.98,18.65,200803.68,1452.82,0.02,37.62,200808,199185,0.1,2099,1895,0
2296,1865,0,0,180,0.98,18.65,200803.84,1451.42,0.02,37.75,200808,199185,0.1,2099,1895,0
2297,1865,0,0,180,0.98,18.65,200803.99,1450.02,0.02,37.88,200808,199185,0.1,2099,1895,0
2298,1865,0,0,180,0.98,18.65,200804.14,1448.62,0.02,38.02,200808,199185,0.1,2099,1895,0
2299,1865,0,0,180,0.98,18.65,200804.28,1447.22,0.02,38.15,200808,199185,0.1,2099,1895,0
2300,1865,0,0,180,0.98,18.65,200804.42,1445.83,0.02,38.28,200808,199185,0.1,2099,1895,0
2301,1865,0,0,180,0.98,18.65,200804.55,1444.43,0.02,38.42,200808,199185,0.1,2099,1895,0
2302,1865,0,0,180,0.98,18.65,200804.68,1443.03,0.02,38.55,200808,199185,0.1,2099,1895,0
2303,1865,0,0,180,0.98,18.65,200804.8,1441.63,0.02,38.68,200808,199185,0.1,2099,1895,0
2304,1865,0,0,180,0.98,18.65,200804.91,1440.24,0.02,38.82,200808,199185,0.1,2099,1895,0
2305,1865,0,0,180,0.98,18.65,200805.02,1438.84,0.02,38.95,200808,199185,0.1,2099,1895,0
2306,1865,0,0,180,0.98,18.65,200805.13,1437.44,0.02,39.08,200808,199185,0.1,2099,1895,0
2307,1865,0,0,180,0.98,18.65,200805.22,1436.04,0.02,39.22,200808,199185,0.1,2099,1895,0
2308,1865,0,0,180,0.98,18.65,200805.32,1434.65,0.02,39.35,200808,199185,0.1,2099,1895,0
2309,1865,0,0,180,0.98,18.65,200805.4,1433.25,0.02,39.48,200808,199185,0.1,2099,1895,0
2310,1865,0,0,180,0.98,18.65,200805.49,1431.85,0.02,39.62,200808,199185,0.1,2099,1895,0
2311,1865,0,0,180,0.98,18.65,200805.56,1430.45,0.02,39.75,200808,199185,0.1,2099,1895,0
2312,1865,0,0,180,0.98,18.65,200805.63,1429.05,0.02,39.89,200808,199185,0.1,2099,1895,0
2313,1865,0,0,180,0.98,18.65,200805.7,1427.66,0.02,40.02,200808,199185,0.1,2099,1895,0
2314,1865,0,0,180,0.98,18.65,200805.75,1426.26,0.02,40.15,200808,199185,0.1,2099,1895,0
2315,1865,0,0,180,0.98,18.65,200805.81,1424.86,0.02,40.29,200808,199185,0.1,2099,1895,0
2316,1865,0,0,180,0.98,18.65,200805.86,1423.46,0.02,40.42,200808,199185,0.1,2099,1895,0
2317,1865,0,0,180,0.98,18.65,200805.9,1422.07,0.02,40.55,200808,199185,0.1,2099,1895,0
2318,1865,0,0,180,0.98,18.65,200805.94,1420.67,0.02,40.69,200808,199185,0.1,2099,1895,0
2319,1865,0,0,180,0.98,18.65,200805.97,1419.27,0.02,40.82,200808,199185,0.1,2099,1895,0
2320,1865,0,0,180,0.98,18.65,200805.99,1417.87,0.02,40.95,200808,199185,0.1,2099,1895,0
2321,1865,0,0,180,0.98,18.65,200806.01,1416.48,0.02,41.09,200808,199185,0.1,2099,1895,0
2322,1865,0,0,180,0.98,18.65,200806.03,1415.08,0.02,41.22,200808,199185,0.1,2099,1895,0
2323,1865,0,0,180,0.98,18.65,200806.04,1413.68,0.02,41.35,200808,199185,0.1,2099,1895,0
2324,1865,0,0,180,0.98,18.65,200806.04,1412.28,0.02,41.49,200808,199185,0.1,2099,1895,0
2325,1865,0,0,180,0.98,18.65,200806.04,1410.88,0.02,41.62,200808,199185,0.1,2099,1895,0
2326,1865,0,0,180,0.98,18.65,200806.03,1409.49,0.02,41.75,200808,199185,0.1,2099,1895,0
2327,1865,0,0,180,0.98,18.65,200806.02,1408.09,0.02,41.89,200808,199185,0.1,2099,1895,0
2328,1865,0,0,180,0.98,18.65,200806,1406.69,0.02,42.02,200808,199185,0.1,2099,1895,0
2329,1865,0,0,180,0.98,18.65,200805.97,1405.29,0.01,42.15,200808,199185,0.1,2099,1895,0
2330,1865,0,0,180,0.98,18.65,200805.94,1403.9,0.01,42.29,200808,199185,0.1,2099,1895,0
2331,1865,0,0,180,0.98,18.65,200805.91,1402.5,0.01,42.42,200808,199185,0.1,2099,1895,0
2332,1865,0,0,180,0.98,18.65,200805.86,1401.1,0.01,42.55,200808,199185,0.1,2099,1895,0
2333,1865,0,0,180,0.98,18.65,200805.82,1399.7,0.01,42.69,200808,199185,0.1,2099,1895,0
2334,1865,0,0,180,0.98,18.65,200805.77,1398.31,0.01,42.82,200808,199185,0.1,2099,1895,0
2335,1865,0,0,180,0.98,18.65,200805.71,1396.91,0.01,42.96,200808,199185,0.1,2099,1895,0
2336,1865,0,0,180,0.98,18.65,200805.64,1395.51,0.01,43.09,200808,199185,0.1,2099,1895,0
2337,1865,0,0,180,0.98,18.65,200805.57,1394.11,0.01,43.22,200808,199185,0.1,2099,1895,0
2338,1865,0,0,180,0.98,18.65,200805.5,1392.71,0.01,43.36,200808,199185,0.1,2099,1895,0
2339,1865,0,0,180,0.98,18.65,200805.42,1391.32,0.01,43.49,200808,199185,0.1,2099,1895,0
2340,1865,0,0,180,0.98,18.65,200805.33,1389.92,0.01,43.62,200808,199185,0.1,2099,1895,0
2341,1865,0,0,180,0.98,18.65,200805.24,1388.52,0.01,43.76,200808,199185,0.1,2099,1895,0
2342,1865,0,0,180,0.98,18.65,200805.15,1387.12,0.01,43.89,200808,199185,0.1,2099,1895,0
2343,1865,0,0,180,0.98,18.65,200805.04,1385.73,0.01,44.02,200808,199185,0.1,2099,1895,0
2344,1865,0,0,180,0.98,18.65,200804.93,1384.33,0.01,44.16,200808,199185,0.1,2099,1895,0
2345,1865,0,0,180,0.98,18.65,200804.82,1382.93,0.01,44.29,200808,199185,0.1,2099,1895,0
2346,1865,0,0,180,0.98,18.65,200804.7,1381.53,0.01,44.42,200808,199185,0.1,2099,1895,0
2347,1865,0,0,180,0.98,18.65,200804.58,1380.14,0.01,44.56,200808,199185,0.1,2099,1895,78
2348,1865,0,0,180,0.98,18.65,200804.45,1378.74,0.01,44.69,200808,199185,0.1,2099,1895,0
2349,1865,0,0,180,0.98,18.65,200804.31,1377.34,0.01,44.82,200808,199185,0.1,2099,1895,0
2350,1865,0,0,180,0.98,18.65,200804.17,1375.94,0.01,44.96,200808,199185,0.1,2099,1895,0
2351,1865,0,0,180,0.98,18.65,200804.02,1374.54,0.01,45.09,200808,199185,0.1,2099,1895,0
2352,1865,0,0,180,0.98,18.65,200803.87,1373.15,0.01,45.22,200808,199185,0.1,2099,1895,0
2353,1865,0,0,180,0.98,18.65,200803.71,1371.75,0.01,45.36,200808,199185,0.1,2099,1895,0
2354,1865,0,0,180,0.98,18.65,200803.55,1370.35,0.01,45.49,200808,199185,0.1,2099,1895,0
2355,1865,0,0,180,0.98,18.65,200803.38,1368.95,0.01,45.62,200808,199185,0.1,2099,1895,0
2356,1865,0,0,180,0.98,18.65,200803.2,1367.56,0.01,45.76,200808,199185,0.1,2099,1895,0
2357,1865,0,0,180,0.98,18.65,200803.02,1366.16,0.01,45.89,200808,199185,0.1,2099,1895,0
2358,1865,0,0,180,0.98,18.65,200802.84,1364.76,0.01,46.02,200808,199185,0.1,2099,1895,0
2359,1865,0,0,180,0.98,18.65,200802.65,1363.36,0.01,46.16,200808,199185,0.1,2099,1895,0
2360,1865,0,0,180,0.98,18.65,200802.45,1361.97,0.01,46.29,200808,199185,0.1,2099,1895,0
2361,1865,0,0,180,0.98,18.65,200802.25,1360.57,0.01,46.43,200808,199185,0.1,2099,1895,0
2362,1865,0,0,180,0.98,18.65,200802.04,1359.17,0.01,46.56,200808,199185,0.1,2099,1895,0
2363,1865,0,0,180,0.98,18.65,200801.82,1357.77,0.01,46.69,200808,199185,0.1,2099,1895,0
2364,1865,0,0,180,0.98,18.65,200801.6,1356.37,0.01,46.83,200808,199185,0.1,2099,1895,0
2365,1865,0,0,180,0.98,18.65,200801.38,1354.98,0.01,46.96,200808,199185,0.1,2099,1895,0
2366,1865,0,0,180,0.98,18.65,200801.15,1353.58,0.01,47.09,200808,199185,0.1,2099,1895,0
2367,1865,0,0,180,0.98,18.65,200800.91,1352.18,0,47.23,200808,199185,0.1,2099,1895,0
2368,1865,0,0,180,0.98,18.65,200800.67,1350.78,0,47.36,200808,199185,0.1,2099,1895,0
2369,1865,0,0,180,0.98,18.65,200800.43,1349.39,0,47.49,200808,199185,0.1,2099,1895,0
2370,1865,0,0,180,0.98,18.65,200800.17,1347.99,0,47.63,200808,199185,0.1,2099,1895,0
2371,1865,0,0,180,0.98,18.65,200799.91,1346.59,0,47.76,200808,199185,0.1,2099,1895,0
2372,1865,0,0,180,0.98,18.65,200799.65,1345.19,0,47.89,200808,199185,0.1,2099,1895,0
2373,1865,0,0,180,0.98,18.65,200799.38,1343.8,0,48.03,200808,199185,0.1,2099,1895,0
2374,1865,0,0,180,0.98,18.65,200799.11,1342.4,0,48.16,200808,199185,0.1,2099,1895,0
2375,1865,0,0,180,0.98,18.65,200798.83,1341,0,48.29,200808,199185,0.1,2099,1895,0
2376,1865,0,0,180,0.98,18.65,200798.54,1339.6,0,48.43,200808,199185,0.1,2099,1895,0
2377,1865,0,0,180,0.98,18.65,200798.25,1338.2,0,48.56,200808,199185,0.1,2099,1895,0
2378,1865,0,0,180,0.98,18.65,200797.95,1336.81,0,48.69,200808,199185,0.1,2099,1895,0
2379,1865,0,0,180,0.98,18.65,200797.65,1335.41,0,48.83,200808,199185,0.1,2099,1895,0
2380,1865,0,0,180,0.98,18.65,200797.34,1334.01,0,48.96,200808,199185,0.1,2099,1895,0
2381,1865,0,0,180,0.98,18.65,200797.03,1332.61,0,49.09,200808,199185,0.1,2099,1895,0
2382,1865,0,0,180,0.98,18.65,200796.71,1331.22,0,49.23,200808,199185,0.1,2099,1895,0
2383,1865,0,0,180,0.98,18.65,200796.39,1329.82,0,49.36,200808,199185,0.1,2099,1895,0
2384,1865,0,0,180,0.98,18.65,200796.06,1328.42,0,49.5,200808,199185,0.1,2099,1895,0
2385,1865,0,0,180,0.98,18.65,200795.72,1327.02,0,49.63,200808,199185,0.1,2099,1895,0
2386,1865,0,0,180,0.98,18.65,200795.38,1325.63,0,49.76,200808,199185,0.1,2099,1895,0
2387,1865,0,0,180,0.98,18.65,200795.04,1324.23,0,49.9,200808,199185,0.1,2099,1895,0
2388,1865,0,0,180,0.98,18.65,200794.68,1322.83,0,50.03,200808,199185,0.1,2099,1895,0
2389,1865,0,0,180,0.98,18.65,200794.33,1321.43,0,50.16,200808,199185,0.1,2099,1895,0
2390,1865,0,0,180,0.98,18.65,200793.96,1320.03,0,50.3,200808,199185,0.1,2099,1895,0
2391,1865,0,0,180,0.98,18.65,200793.6,1318.64,0,50.43,200808,199185,0.1,2099,1895,0
2392,1865,0,0,180,0.98,18.65,200793.22,1317.24,0,50.56,200808,199185,0.1,2099,1895,0
2393,1865,0,0,180,0.98,18.65,200792.84,1315.84,0,50.7,200808,199185,0.1,2099,1895,0
2394,1865,0,0,180,0.98,18.65,200792.46,1314.44,0,50.83,200808,199185,0.1,2099,1895,0
2395,1865,0,0,180,0.98,18.65,200792.07,1313.05,0,50.96,200808,199185,0.1,2099,1895,0
2396,1865,0,0,180,0.98,18.65,200791.67,1311.65,0,51.1,200808,199185,0.1,2099,1895,0
2397,1865,0,0,180,0.98,18.65,200791.27,1310.25,0,51.23,200808,199185,0.1,2099,1895,0
2398,1865,0,0,180,0.98,18.65,200790.86,1308.85,0,51.36,200808,199185,0.1,2099,1895,0
2399,1865,0,0,180,0.98,18.65,200790.45,1307.45,0,51.5,200808,199185,0.1,2099,1895,0
2400,1866,0,0,180,0.98,18.65,200790.03,1306.06,0,51.63,200808,199185,0.1,2099,1895,0
2401,1866,0,0,180,0.98,18.65,200789.61,1304.66,0,51.76,200808,199185,0.1,2099,1895,0
2402,1866,0,0,180,0.98,18.65,200789.18,1303.26,0,51.9,200808,199185,0.1,2099,1895,0
2403,1866,0,0,180,0.98,18.65,200788.75,1301.86,0,52.03,200808,199185,0.1,2099,1895,0
2404,1866,0,0,180,0.98,18.65,200788.31,1300.47,0,52.16,200808,199185,0.1,2099,1895,0
2405,1866,0,0,180,0.98,18.65,200787.86,1299.07,-0.01,52.3,200808,199185,0.1,2099,1895,0
2406,1866,0,0,180,0.98,18.65,200787.41,1297.67,-0.01,52.43,200808,199185,0.1,2099,1895,0
2407,1866,0,0,180,0.98,18.65,200786.96,1296.27,-0.01,52.57,200808,199185,0.1,2099,1895,0
2408,1866,0,0,180,0.98,18.65,200786.5,1294.87,-0.01,52.7,200808,199185,0.1,2099,1895,0
2409,1866,0,0,180,0.98,18.65,200786.03,1293.48,-0.01,52.83,200808,199185,0.1,2099,1895,0
2410,1866,0,0,180,0.98,18.65,200785.56,1292.08,-0.01,52.97,200808,199185,0.1,2099,1895,0
2411,1866,0,0,180,0.98,18.65,200785.08,1290.68,-0.01,53.1,200808,199185,0.1,2099,1895,0
2412,1866,0,0,180,0.98,18.65,200784.6,1289.28,-0.01,53.23,200808,199185,0.1,2099,1895,0
2413,1866,0,0,180,0.98,18.65,200784.11,1287.89,-0.01,53.37,200808,199185,0.1,2099,1895,0
2414,1866,0,0,180,0.98,18.65,200783.62,1286.49,-0.01,53.5,200808,199185,0.1,2099,1895,0
2415,1866,0,0,180,0.98,18.65,200783.12,1285.09,-0.01,53.63,200808,199185,0.1,2099,1895,0
2416,1866,0,0,180,0.98,18.65,200782.61,1283.69,-0.01,53.77,200808,199185,0.1,2099,1895,0
2417,1866,0,0,180,0.98,18.65,200782.1,1282.3,-0.01,53.9,200808,199185,0.1,2099,1895,0
2418,1866,0,0,180,0.98,18.65,200781.59,1280.9,-0.01,54.03,200808,199185,0.1,2099,1895,0
2419,1866,0,0,180,0.98,18.65,200781.07,1279.5,-0.01,54.17,200808,199185,0.1,2099,1895,0
2420,1866,0,0,180,0.98,18.65,200780.54,1278.1,-0.01,54.3,200808,199185,0.1,2099,1895,0
2421,1866,0,0,180,0.98,18.65,200780.01,1276.7,-0.01,54.43,200808,199185,0.1,2099,1895,0
2422,1866,0,0,180,0.98,18.65,200779.47,1275.31,-0.01,54.57,200808,199185,0.1,2099,1895,0
2423,1866,0,0,180,0.98,18.65,200778.93,1273.91,-0.01,54.7,200808,199185,0.1,2099,1895,0
2424,1866,0,0,180,0.98,18.65,200778.38,1272.51,-0.01,54.83,200808,199185,0.1,2099,1895,0
2425,1866,0,0,180,0.98,18.65,200777.83,1271.11,-0.01,54.97,200808,199185,0.1,2099,1895,0
2426,1866,0,0,180,0.98,18.65,200777.27,1269.71,-0.01,55.1,200808,199185,0.1,2099,1895,0
2427,1866,0,0,180,0.98,18.65,200776.7,1268.32,-0.01,55.23,200808,199185,0.1,2099,1895,0
2428,1866,0,0,180,0.98,18.65,200776.13,1266.92,-0.01,55.37,200808,199185,0.1,2099,1895,0
2429,1866,0,0,180,0.98,18.65,200775.56,1265.52,-0.01,55.5,200808,199185,0.1,2099,1895,0
2430,1866,0,0,180,0.98,18.65,200774.98,1264.12,-0.01,55.63,200808,199185,0.1,2099,1895,0
2431,1866,0,0,180,0.98,18.65,200774.39,1262.73,-0.01,55.77,200808,199185,0.1,2099,1895,0
2432,1866,0,0,180,0.98,18.65,200773.8,1261.33,-0.01,55.9,200808,199185,0.1,2099,1895,0
2433,1866,0,0,180,0.98,18.65,200773.21,1259.93,-0.01,56.04,200808,199185,0.1,2099,1895,0
2434,1866,0,0,180,0.98,18.65,200772.61,1258.53,-0.01,56.17,200808,199185,0.1,2099,1895,0
2435,1866,0,0,180,0.98,18.65,200772,1257.13,-0.01,56.3,200808,199185,0.1,2099,1895,0
2436,1866,0,0,180,0.98,18.65,200771.39,1255.74,-0.01,56.44,200808,199185,0.1,2099,1895,0
2437,1866,0,0,180,0.98,18.65,200770.77,1254.34,-0.01,56.57,200808,199185,0.1,2099,1895,0
2438,1866,0,0,180,0.98,18.65,200770.15,1252.94,-0.01,56.7,200808,199185,0.1,2099,1895,0
2439,1866,0,0,180,0.98,18.65,200769.52,1251.54,-0.01,56.84,200808,199185,0.1,2099,1895,0
2440,1866,0,0,180,0.98,18.65,200768.88,1250.15,-0.01,56.97,200808,199185,0.1,2099,1895,0
2441,1866,0,0,180,0.98,18.65,200768.25,1248.75,-0.01,57.1,200808,199185,0.1,2099,1895,0
2442,1866,0,0,180,0.98,18.65,200767.6,1247.35,-0.01,57.24,200808,199185,0.1,2099,1895,0
2443,1866,0,0,180,0.98,18.65,200766.95,1245.95,-0.01,57.37,200808,199185,0.1,2099,1895,0
2444,1866,0,0,180,0.98,18.65,200766.3,1244.55,-0.02,57.5,200808,199185,0.1,2099,1895,0
2445,1866,0,0,180,0.98,18.65,200765.64,1243.16,-0.02,57.64,200808,199185,0.1,2099,1895,0
2446,1866,0,0,180,0.98,18.65,200764.97,1241.76,-0.02,57.77,200808,199185,0.1,2099,1895,0
2447,1866,0,0,180,0.98,18.65,200764.3,1240.36,-0.02,57.9,200808,199185,0.1,2099,1895,0
2448,1866,0,0,180,0.98,18.65,200763.63,1238.96,-0.02,58.04,200808,199185,0.1,2099,1895,0
2449,1866,0,0,180,0.98,18.65,200762.94,1237.57,-0.02,58.17,200808,199185,0.1,2099,1895,0
2450,1866,0,0,180,0.98,18.65,200762.26,1236.17,-0.02,58.3,200808,199185,0.1,2099,1895,0
2451,1866,0,0,180,0.98,18.65,200761.57,1234.77,-0.02,58.44,200808,199185,0.1,2099,1895,0
2452,1866,0,0,180,0.98,18.65,200760.87,1233.37,-0.02,58.57,200808,199185,0.1,2099,1895,0
2453,1866,0,0,180,0.98,18.65,200760.17,1231.97,-0.02,58.71,200808,199185,0.1,2099,1895,0
